,证券代码,证券内部编码,证券简称,机构编码,机构类型,报告日期,报告类型,报告期名称,证券类型编码,公告日期,更新日期,货币资金,同业存放,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销费用-金融资产,摊销费用-金融负债,摊销费用-非金融资产,摊销费用-非金融负债,指定为以公允价值计量且其变动计入当期损益的金融资产,指定为以公允价值计量且其变动计入当期损益的金融负债,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,拆入资金,买入返售金融资产,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,应付投资款,流动资产合计,流动资产其他项目,流动负债合计,流动负债其他项目,递延收益,一年内递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,开发支出,持有待售的资产,持有待售的负债,应付股利,应收股利,所有者权益合计,所有者权益其他项目,出口退税,应付手续费及佣金,融资租赁负债,融资租赁资产,固定资产,固定资产清理,以后按公允价值计量且其变动计入其他综合收益的金融资产,以后按公允价值计量且其变动计入其他综合收益的非金融资产,以公允价值计量且其变动计入当期损益的金融资产,以公允价值计量且其变动计入当期损益的金融负债,一般风险准备,商誉,持有至到期投资,持有待售的资产,持有待售的负债,保险合同准备金,无形资产,应付利息,应收利息,内部应付款,内部应收款,存货,投资性房地产,租赁负债,拆出资金,负债合计,负债和所有者权益合计,负债和所有者权益其他项目,负债其他项目,发放贷款及垫款,拆出资金,长期股权投资,长期借款,长期应付款,长期待摊费用,长期应收款,长期应付职工薪酬,少数股东权益,货币资金,一年内到期的非流动资产,非流动资产合计,非流动资产其他项目,一年内到期的非流动负债,非流动负债合计,非流动负债其他项目,应付账款,应收账款,应付票据,应收票据,油气资产,其他综合收益,其他债权投资,其他流动资产,其他流动负债,其他权益工具投资,其他权益工具,其他权益工具,其他非流动资产,其他非流动金融资产,其他非流动负债,其他应付款,其他应收款,归属于母公司股东权益,归属于母公司的其他权益工具,永续债,应付永续债,预计流动负债,预计负债,优先股,应付优先股,预收保费,预付款项,生产性生物资产,工程物资,应收保费返还款,应付分保账款,应收分保账款,卖出回购金融资产款,结算备付金,股本,应付短期债券,应付短期融资款,短期借款,专项应付款,专项储备,应付职工薪酬,应收补贴款,盈余公积,应交税费,资产总计,流动资产合计,流动负债合计,所有者权益合计,负债和所有者权益总计,负债合计,非流动资产合计,非流动负债合计,其他应付款合计,其他应收款合计,归属于母公司股东权益合计,交易性金融资产,交易性金融资产（不公允价值变动计入当期损益）,交易性金融负债,交易性金融负债（不公允价值变动计入当期损益）,库存股,未分配利润,未确认投资损失,使用权资产,同业存放款项,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销交易性金融资产损失,摊销交易性金融负债费用,摊销非交易性金融资产损失,摊销非交易性金融负债费用,应收款项类投资,应付款项类投资,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,借款,买入返售金融资产款,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,债权投资,流动资产合计,其他流动资产,流动负债合计,其他流动负债,一年内的递延收益,递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,研发费用同比增长率,持有待售资产减值准备同比增长率,持有待售负债减值准备同比增长率,应付股利同比增长率,应收股利同比增长率,股东权益同比增长率,其他股东权益同比增长率,出口退税同比增长率,应付手续费及佣金同比增长率,融资租赁资产同比增长率,融资租赁负债同比增长率,固定资产处置收益同比增长率,固定资产同比增长率,以公允价值计量且其变动计入其他综合收益的金融资产同比增长率,以公允价值计量且其变动计入其他综合收益的非流动金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融负债同比增长率,一般风险准备同比增长率,商誉同比增长率,持有至到期投资同比增长率,持有待售资产同比增长率,持有待售负债同比增长率,保险合同准备金同比增长率,无形资产同比增长率,应付利息同比增长率,应收利息同比增长率,内部应付款同比增长率,内部应收款同比增长率,存货同比增长率,投资性房地产同比增长率,租赁负债同比增长率,拆出资金同比增长率,负债总额同比增长率,负债和股东权益总额同比增长率,其他负债和股东权益同比增长率,其他负债同比增长率,发放贷款及垫款同比增长率,拆入资金同比增长率,长期股权投资同比增长率,长期借款同比增长率,长期应付款同比增长率,长期待摊费用同比增长率,长期应收款同比增长率,长期员工薪酬应付款同比增长率,少数股东权益同比增长率,货币资金同比增长率,一年内到期的非流动资产同比增长率,非流动资产总额同比增长率,其他非流动资产同比增长率,一年内到期的非流动负债同比增长率,非流动负债总额同比增长率,其他非流动负债同比增长率,应付票据同比增长率,应收票据同比增长率,应付账款同比增长率,应收账款同比增长率,油气资产同比增长率,其他综合收益同比增长率,其他债权投资同比增长率,其他流动资产同比增长率,其他流动负债同比增长率,其他权益工具投资同比增长率,其他权益工具及其他股东权益同比增长率,其他权益工具同比增长率,其他非流动资产同比增长率,其他非流动金融资产同比增长率,其他非流动负债同比增长率,其他应付款同比增长率,其他应收款同比增长率,归属于母公司股东权益同比增长率,归属于母公司其他权益工具及其他股东权益同比增长率,永续债应付款同比增长率,永续债同比增长率,预计流动负债同比增长率,预计负债同比增长率,应付优先股同比增长率,优先股同比增长率,预收保费同比增长率,预付款项同比增长率,生产性生物资产同比增长率,工程物资同比增长率,应收款项类投资收益同比增长率,应付分保账款同比增长率,应收分保账款同比增长率,卖出回购金融资产同比增长率,结算备付金同比增长率,股本同比增长率,应付短期债券同比增长率,应付短期融资款同比增长率,短期借款同比增长率,专项应付款同比增长率,专项储备同比增长率,应付职工薪酬同比增长率,应收补贴款同比增长率,盈余公积同比增长率,应交税费同比增长率,资产总额同比增长率,流动资产合计同比增长率,流动负债合计同比增长率,所有者权益合计同比增长率,TOTAL_LIAB_EQUITY_YOY,负债合计同比增长率,非流动资产合计同比增长率,非流动负债合计同比增长率,其他应付款合计同比增长率,其他应收款合计同比增长率,归属于母公司所有者权益同比增长率,交易性金融资产（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融资产同比增长率,交易性金融负债（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融负债同比增长率,减：库存股同比增长率,未分配利润同比增长率,未确认的投资损失同比增长率,使用权资产同比增长率,审计意见类型,其他审计结果类型,上市状态
52,600600.SH,600600,青岛啤酒,10002658,通用,2010-03-31 00:00:00,一季报,2010一季报,058001001,2010-04-30 00:00:00,2010-04-30 00:00:00,CNY,,1213398948.0,99228954.0,,470140846,,,,,,,,,,,,,1217565687.0,,,4194568144.0,191896674.0,,,,6818288.0,,,0,,0,,,315990114.0,33470784.0,,,,,,,,,,,,,,5464736365.0,3328081,,,,,,122816301.0,,,,,1094833411.0,,,,,1807291375.0,,,,,,,,,,150000071.0,21149375.0,13631539,9154946.0,2000000.0,,362201394.0,6358622203.0,,,,27975056.0,,,1307258942.0,103728954.0,93859994.0,4500000.0,,,,8498074.0,37707.0,,,,,,178049738.0,2558586537.0,129317659.0,,,,,,,,,,386381263.0,,,,,,,,1350982795.0,,,153368598.0,93257533,,479339502.0,,613542388.0,726819068.0,16148595491,8793839528,5723526256,8867944579.0,16148595491,7280650912.0,7354755963.0,1557124656,2558586537.0,129317659.0,8505743185.0,,,,,,2339831570.0,,,,-2.7811243744,12.9110973617,,37.9766818125,,,,,,,,,,,,,6.5342016357,,,35.8664054184,14.0462761216,,,,18.4795431588,,,,,,,,114.7101084014,151.6784423402,,,,,,,,,,,,,,17.6013235481,0.3468174434,,,,,,0.0,,,,,17.6762990018,,,,,-24.7364551612,,,,,,,,,,-39.6570466997,38.820242493,-14.677553241,44.0251321012,-89.9606694165,,57.7140453409,116.0513336516,,,,-75.047183474,,,-6.2420307526,2.6182398267,-35.7917417804,-65.9090909091,,,,-73.3643918494,,,,,,,625.637792951,26.6911685487,-8.5667777397,,,,,,,,,,39.5308792025,,,,,,,,3.268841928,,,-69.0084884823,-32.0572396835,,80.9368095145,,14.4438542397,85.5417755571,24.2476284191,49.0737298441,14.0551335634,34.917993537,24.2476284191,13.3304872895,3.615564515,10.7442247392,26.6911685487,-9.9593219321,34.0926550353,,,,,,66.437993211,,,,,0
53,600600.SH,600600,青岛啤酒,10002658,通用,2009-12-31 00:00:00,年报,2009年报,058001001,2011-03-31 00:00:00,2011-03-31 00:00:00,CNY,,1057841685.0,92594647.0,,271015729,,,,,,,,,,,,,1198896050.0,,,4105965759.0,99271062.0,,,,6031786.0,,,0,,0,,,240842706.0,34281493.0,,,,,,,,,,,,,,5524562417.0,13336856,,,,,,122816301.0,,,,,1088230932.0,,,,,1877379269.0,,,,,,,,,,152817852.0,28266911.0,14143329,9814076.0,2000000.0,,174854785.0,5350580742.0,,,,28340560.0,,,1147669768.0,103344647.0,89828083.0,10750000.0,,,,9978877.0,,,,,,,171134452.0,2252824315.0,133243682.0,,,,,,,,,,139233218.0,,,,,,,,1350982795.0,,,153472309.0,13034749,,524188582.0,,613542388.0,467030243.0,14867452637,7613760435,4844541506,8563154147.0,14867452637,6304298490.0,7253692202.0,1459756984,2252824315.0,133243682.0,8388299362.0,,,,,,2311776634.0,,,,-12.4578050917,13.6790101831,,-20.467153347,,,,,,,,,,,,,5.4272447454,,,35.7023029362,-8.2585462576,,,,4.1458134557,,,,,,,,153.7058247228,161.3593586515,,,,,,,,,,,,,,959.8146555903,-0.285454673,,,,,,0.0,,,,,16.0832020206,,,,,-31.8886264232,,,,,,,,,,344.6817057639,78.1353835699,-13.9674749509,35.4080470721,-89.9606694165,,-47.8632232118,123.5453427793,,,,-74.8061279176,,,-15.3237803646,14.1835539742,-38.8855325749,18.7222176206,,,,-81.9470313328,,,,,,,109.3701399066,19.374519085,-3.7131891437,,,,,,,,,,-38.2438589898,,,,,,,,3.268841928,,,-63.0104641237,-90.4853804892,,83.9949654904,,14.4438542397,47.0147614164,18.6337285256,34.4894677224,2.7849678459,33.4320366967,18.6337285256,3.1021166991,5.5696873926,4.1688194192,19.374519085,-3.7131891437,37.9146902363,,,,,,91.6254859048,,,标准无保留意见,,0
54,600600.SH,600600,青岛啤酒,10002658,通用,2009-09-30 00:00:00,三季报,2009三季报,058001001,2009-10-30 00:00:00,2009-10-30 00:00:00,CNY,,1188058558.0,115693172.0,,219570084,,,,,,,,,,,,,1177226412.0,,,3057136993.0,148721632.0,,,,6023592.0,,,0,,0,,,285284936.0,12067218.0,,,,,,,,,,,,,,5563437975.0,1597246,,,,,,122816301.0,,,,,1099940119.0,,,,,1848693933.0,,,,,,,,,,152679290.0,60370316.0,14204212,8160413.0,19921647.0,,360287480.0,4961402640.0,,,,4674791.0,,,1569845229.0,133698172.0,381786671.0,18005000.0,,,,7562819.0,,,,,,,50344287.0,2795519050.0,160895635.0,,,,,,,,,,156177734.0,,,,,,,,1308219178.0,,,199026633.0,145090165,,367584570.0,,536107764.0,653380182.0,14670990492,7268430933,5809600539,7402087343.0,14670990492,7268903149.0,7402559559.0,1459302610,2795519050.0,160895635.0,7041799863.0,,,,,,2134312336.0,,,,-5.5810505104,-5.9858368609,,8.2196501713,,,,,,,,,,,,,5.1592607436,,,1.0230923038,-43.1675241244,,,,13.1790781894,,,,,,,,4.773145092,-89.2825057186,,,,,,,,,,,,,,-94.7712050712,-1.0579319,,,,,,0.0,,,,,25.1144492986,,,,,-27.330051806,,,,,,,,,,329.291510226,-14.9862776854,-88.6749472212,27.6150854665,-5.3227772522,,5.4968191926,60.2180162056,,,,-79.3448202181,,,15.090757496,7.2596790167,261.1221254472,1032.5680138387,,,,,,,,,,,77.9856602582,10.305246277,-23.6033918754,,,,,,,,,,-64.6686205714,,,,,,,,0.0,,,-71.331163581,-14.6903352062,,120.6361436321,,8.2567027421,2.1680377442,7.2591620608,13.2137503071,3.2960394222,15.2253574283,7.2591620608,0.2045117934,1.9919914243,-10.46365367,10.305246277,-24.3887008372,15.7715876268,,,,,,71.0793143188,,,,,0
55,600600.SH,600600,青岛啤酒,10002658,通用,2009-06-30 00:00:00,中报,2009中报,058001001,2009-08-07 00:00:00,2009-08-07 00:00:00,CNY,,1273174749.0,86574427.0,,228269420,,,,,,,,,,,,,1161556774.0,,,3053563096.0,201599905.0,,,,6025699.0,,,0,,0,,,238550517.0,12298709.0,,,,,,327054795.0,,,,,,,,5471033409.0,2909627,,,,,,122816301.0,,,,,1017160816.0,,,,,2076027397.0,,,,,,,,,,150059462.0,15770661.0,14691004,5795954.0,19921647.0,,251007386.0,4736883076.0,,,,114999290.0,,,1653536777.0,104824427.0,380362028.0,18250000.0,,,,5609537.0,,,,,,,57130201.0,2658951448.0,130537054.0,,,,,,,,,,184769659.0,,,,,,,,1308219178.0,,,530550734.0,156778975,,286545772.0,,536107764.0,577347449.0,14469538288,7239690650,6377255685,6674056279.0,14469538288,7795482009.0,7229847638.0,1418226324,2986006243.0,130537054.0,6423048893.0,1039500.0,,,,,1519133156.0,,,,-2.8765040217,-12.8783690055,,-11.2711733233,,,,,,,,,,,,,5.4272446371,,,-0.0689108719,2.5948749734,,,,10.1256108749,,,,,,,,35.9811561251,-89.3085456689,,,,,,5.0499887199,,,,,,,,-67.9132797604,-2.8960293636,,,,,,0.0,,,,,14.6529596531,,,,,-22.831805003,,,,,,,,,,331.9745259051,-82.6780917931,-19.0979637429,-15.6479774128,-0.5987531863,,-32.3016516517,70.6053511838,,,,2.9852712959,,,9.7471355004,-4.8991654379,94.2640311231,68.16246798,,,,,,,,,,,101.9763741151,19.4955980281,-42.5870791448,,,,,,,,,,-75.8369121347,,,,,,,,0.0,,,-36.0947387857,155.5015491696,,92.1886769467,,8.2567027421,-13.9556360274,5.8873566661,10.1724932751,4.8427219196,8.2709405696,5.8873566661,3.9285113968,1.9178845222,0.0072334308,17.7225145049,-43.1341597688,10.8675363856,,,,,,63.5471421179,,,,,0
56,600600.SH,600600,青岛啤酒,10002658,通用,2009-03-31 00:00:00,一季报,2009一季报,058001001,2009-04-30 00:00:00,2009-04-30 00:00:00,CNY,,1248110452.0,87882375.0,,340739348,,,,,,,,,,,,5956153.0,1142887137.0,,,3087273952.0,168262113.0,,,,5754823.0,,,0,,0,56861241.0,,147170581.0,13299027.0,,,,,,,2187379.0,,,,,,,5445849210.0,2829969,,,,,,122816301.0,,,,,930377162.0,,,,,2401283887.0,,,,,,,,,,248579267.0,15235080.0,15976498,6356492.0,19921647.0,,229657031.0,2943107129.0,,,,112111817.0,,,1394291016.0,101082375.0,146180564.0,13200000.0,,,,31904937.0,,,,,,,24536999.0,2019546087.0,141433995.0,,,,,,,,,,276914519.0,,,,,,,,1308219178.0,,,494872920.0,137258970,,264920943.0,,536107764.0,391727990.0,12997105616,5898986721,5018210121,6572840543.0,12997105616,6424265073.0,7098118895.0,1406054952,2019546087.0,143621374.0,6343183512.0,1072500.0,,,,,1405827795.0,,,,-1.0451900696,-3.0997067699,,-10.3840852772,,,,,,,,,,,,-39.6535619847,,,,11.425596509,-53.7542611453,,,,7.1314508893,,,,,,,311.8052784376,-21.8705971758,-19.5709601136,,,,,,,0.0,,,,,,,16.5336740711,1.7188827581,,,,,,0.0,,,,,16.6266413154,,,,,-2.7998789013,,,,,,,,,,628.7680222052,-83.357875468,-19.7557488548,-16.0989064004,-0.5990110918,,-39.7128832919,78.8697218114,,,,-7.4284015168,,,-8.2176453666,-2.1611785859,-43.3044241569,4.5827031301,,,,,,,,,,,-13.2526404084,-2.029819983,-42.9107919112,,,,,,,,,,-65.3787393211,,,,,,,,0.0,,,-51.5255610902,123.6680691408,,86.2914330921,,8.2567027421,-47.2702661509,6.8002538795,11.9579798683,-16.5364673277,10.9221031654,6.8002538795,2.8885089338,2.8620994235,507.496075517,-2.029819983,-42.5352372918,14.4008919801,,,,,,45.6539795873,,,,,0
57,600600.SH,600600,青岛啤酒,10002658,通用,2008-12-31 00:00:00,年报,2008年报,058001001,2010-04-09 00:00:00,2010-04-09 00:00:00,CNY,,1208379212.0,81452721.0,,340759498,,,,,,,,,,,,4416495.0,1137178585.0,,,3025715607.0,108207422.0,,,,5791674.0,,,0,,0,57200756.0,,94929908.0,13116612.0,,,,,,,,,,,,,,5540377684.0,1258414,,,,,,122816301.0,,,,,937457714.0,,,,,2756337408.0,,,,,,,,,,34365671.0,15868218.0,16439514,7247779.0,19921647.0,,335377052.0,2393510272.0,,,,112489894.0,,,1355362548.0,90507471.0,146983336.0,9054750.0,,,,55275546.0,,,,,,,81737755.0,1887190275.0,138382070.0,,,,,,,,,,225456474.0,,,,,,,,1308219178.0,,,414907366.0,136997060,,284892894.0,,536107764.0,317675748.0,12532230776,5661231741,4713278223,6417614809.0,12532230776,6114615967.0,6870999035.0,1401337744,1887190275.0,138382070.0,6082237757.0,1762500.0,,,,,1206403534.0,,,,11.8038036802,-13.5315016828,,-29.4321812027,,,,,,,,,,,,-69.6542893726,,,,5.6256522899,-51.9891012974,,,,2.7749922586,,,,,,,283.6984256096,-45.6869255184,-23.0013332663,,,,,,,,,,,,,,893.8038001674,2.3184606877,,,,,,0.0,,,,,17.130596114,,,,,26.0181867959,,,,,,,,,,2.4274213881,-82.5344627309,-9.339818853,-13.6524335376,-0.5987531863,,-30.0059457485,79.3014363318,,,,-10.8663597526,,,5.2242161526,-31.1694168299,-29.085242048,-75.7204976998,,,,,,,,,,,188.9731717066,6.985782535,-35.4141058822,,,,,,,,,,-73.8595774179,,,,,,,,0.0,,,-57.2743025806,123.2412780613,,83.705581668,,8.2567027421,-38.4609171973,8.5489486278,19.6777043922,-11.5096052177,7.1685931894,8.5489486278,10.0364745036,0.8241201122,507.7367808808,6.985782535,-35.4141058822,10.4017774549,,,,,,44.3850489131,,,标准无保留意见,,0
58,600600.SH,600600,青岛啤酒,10002658,通用,2008-09-30 00:00:00,三季报,2008三季报,058001001,2008-10-29 00:00:00,2008-10-29 00:00:00,CNY,,1258284025.0,123059301.0,,202892990,,,,,,,,,,,,5571865.0,1119470034.0,,,3026176415.0,261684239.0,,,,5322178.0,,,0,,0,2984485.0,0.0,272288224.0,112593650.0,,,,,,,2187379.0,,,,,,,5622924689.0,30547115,,,,,,122816301.0,,,,,879147153.0,,,,,2543959338.0,,,,,,,,,,35565411.0,71012437.0,125422921,6394552.0,21041647.0,,341515017.0,3096657141.0,,,,22632536.0,,,1364006340.0,124649051.0,105722315.0,1589750.0,,,,,,,,,,,28285586.0,2534348224.0,210605731.0,,,,,,,,,,442036899.0,,,,,,,,1308219178.0,,,694226407.0,170074710,,166602155.0,,495219003.0,639515250.0,13678076735,6420095539,5624223902,6424009010.0,13678076735,7254067725.0,7257981196.0,1629843823,2534348224.0,212793110.0,6082493993.0,,,,,,1247557219.0,,,,32.2392067725,18.7597067624,,20.9109112286,,,,,,,,,,,,,,,,6.00272304,-49.2782645394,,,,-10.3161158504,,,,,,,,249.1025541629,578.1879386447,,,,,,,,,,,,,,1013.5516173541,13.2578186955,,,,,,0.0,,,,,19.8490169055,,,,,53.6539269513,,,,,,,,,,4.6903686769,-31.3365001324,-9.1500573728,-42.1184571963,20.6402526092,,-31.9807393539,59.821659052,,,,443.5198464578,,,18.2706951377,-4.1163639128,-47.6027522742,-93.9736366933,,,,,,,,,,,-11.3172129332,23.7709733116,-34.2679642833,,,,,,,,,,-38.136722444,,,,,,,,0.0,,,-12.6622418309,1947.0059320245,,23.4535173842,,3.8802033765,29.9160952184,21.7080826861,34.9260506625,17.1416774129,4.6437503151,21.7080826861,42.250654528,12.0024868011,446.4107380173,23.7709733116,-33.5852626594,7.9059704681,,,,,,25.8681835477,,,,,0
59,600600.SH,600600,青岛啤酒,10002658,通用,2008-06-30 00:00:00,中报,2008中报,058001001,2008-08-20 00:00:00,2008-08-20 00:00:00,CNY,,1310882332.0,99371908.0,,257266357,,,,,,,,,,,,6965173.0,1101761483.0,,,3055668784.0,196500951.0,,,,5471660.0,,,0,,0,2478738.0,,175429099.0,115033078.0,,,,,,311332537.0,2187379.0,,,,,,,5634201540.0,9068010,,,,20300000.0,,122816301.0,,,,,887164901.0,,,,,2690262999.0,,,,,,,,,,34738035.0,91044594.0,18159004,6871150.0,20041647.0,,370773279.0,2776514947.0,,,,111665764.0,,,1506678757.0,110224508.0,195796425.0,10852600.0,,,,,,,,,,,28285586.0,2225145940.0,227365290.0,,,,,,,,,,764677346.0,,,,,,,,1308219178.0,,,830214483.0,61361262,,149096074.0,,495219003.0,670988107.0,13665029276,6571232469,6082688019,6164217512.0,13665029276,7500811764.0,7093796807.0,1418123745,2536478477.0,229552669.0,5793444233.0,,,20300000.0,,,928865608.0,,,,32.5503087023,-0.729577146,,38.6782247685,,,,,,,,,,,,,,,,7.0357994355,-48.3159412232,,,,-4.8308973724,,,,,,,,146.9807653608,592.8814017911,,,,,,8.1736088294,,,,,,,,245.0564102681,16.0177890199,,,,224.0223463687,,0.0,,,,,20.3016841645,,,,,50.1417765998,,,,,,,,,,2.6466607232,-11.7905170018,-86.9204009878,-21.6086409099,14.9068491066,,-21.9782496677,21.565646545,,,,2411.4961253299,,,9.7276217611,-10.3578423555,-49.0297112956,-52.5223595643,,,,,,,,,,,-11.0516163522,22.5313112317,-1.6067972715,,,,,,,,,,150.9177402014,,,,,,,,0.0,,,33.5888127876,626.8354052533,,50.0403001147,,3.8802033765,37.2771498179,24.6233359146,38.7926056637,24.5751382623,6.5842000024,24.6233359146,44.7575032036,13.8560705362,374.4586531965,20.5671107578,-0.6602006059,9.1412564131,,,,224.0223463687,,40.1622345058,,,,,0
60,600600.SH,600600,青岛啤酒,10002658,通用,2008-03-31 00:00:00,一季报,2008一季报,058001001,2008-04-30 00:00:00,2008-04-30 00:00:00,CNY,,1261293365.0,90693611.0,,380221916,,,,,,,,,0.0,,,9869933.0,,,,2770704442.0,363843496.0,,,,5371740.0,,0.0,,0.0,,13807798.0,,188367728.0,16535106.0,,,,,,,2187379.0,0.0,,,,,,5353823265.0,2428456,,,,24612000.0,,122816301.0,,,,,797739823.0,,,,,2470453596.0,,,,0.0,,,,,,34109519.0,91545283.0,19909835,7576173.0,20041699.0,,380938820.0,1645391461.0,,0.0,,121108222.0,0.0,,1519127529.0,103315201.0,257834164.0,12621590.0,,,,,,,,,,,28285586.0,2061388564.0,247742086.0,0.0,,,,,,,,,799839502.0,,,,,,,,1308219178.0,,,1020894581.0,61367262,,142207797.0,,495219003.0,742897719.0,12169545618,5268929225,6012458328,5925636420.0,12169545618,6243909198.0,6900616393.0,231450870,2061388564.0,249929465.0,5544697600.0,,,24612000,,,965183237.0,,,,33.1316042385,-14.111080436,,-11.7450926827,,,,,,,,,,,,,,,,-2.9921765026,12.0639954664,,,,-16.1935946778,,,,,,,,202.4084635448,-4.8307892496,,,,,,,,,,,,,,813.6128333233,-1.8421081776,,,,556.4950653508,,0.0,,,,,729.4910222867,,,,,38.608358642,,,,,,,,,,2.9374060223,65.3771187314,-84.8081029657,10.1822124362,,,-20.9586666556,-12.4642225844,,,,6291.0498658023,,,13.6433815513,-23.7668632513,-33.7776696124,-57.8313856806,,,,,,,,,,,-11.7421645297,30.1537159334,13.8445073491,,,,,,,,,,148.0330050069,,,,,,,,0.0,,,85.9031297553,690.9719993473,,3.3767216006,,14.2544919765,101.732946729,16.3921631797,21.4690945114,36.2727772219,2.1666494177,16.3921631797,34.1141229026,12.7925937209,-4.9845161264,30.1476089475,14.8496699707,4.2623946253,,,,556.4950653508,,35.2190016448,,,,,0
61,600600.SH,600600,青岛啤酒,10002658,通用,2007-12-31 00:00:00,年报,2007年报,058001001,2009-04-09 00:00:00,2009-04-09 00:00:00,CNY,,1080803311.0,94199301.0,,482882288,,,,,,,,,,,,14553935.0,,,,2864565133.0,225380955.0,,,,5635295.0,,,0.0,,0.0,14907738.0,,174782792.0,17034856.0,,,,,,,,,,,,,,5414836821.0,126626,,,,22801000.0,,122816301.0,,,,,800352551.0,,,,,2187253664.0,,,,,,,,,,33551241.0,90854451.0,18133114,8393727.0,20041647.0,,479150773.0,1334908588.0,,,,126203635.0,,,1288070938.0,131493105.0,207267627.0,37293804.0,,,,,,,,,,,28285586.0,1763963613.0,214260516.0,,,,,,,,,,862482132.0,,,,,,,,1308219178.0,,,971095596.0,61367262,,155081240.0,,495219003.0,516217879.0,11545234601,4730398005,5326316189,5988335405.0,11545234601,5556899196.0,6814836596.0,230583007,1763963613.0,214260516.0,5509184632.0,,,22801000,,,835546023.0,,,,36.0056369634,-16.9114627203,,151.9451597167,,,,,,,,,,,,,,,,0.3417060943,-3.3900844955,,,,18.9653323403,,,,,,,,172.8878694521,-1.9544355647,,,,,,,,,,,,,,-31.9291907903,10.7986217739,,,,508.1888503601,,0.0,,,,,7.2558786758,,,,,33.2619119326,,,,,,,,,,30.2160808389,70.5888302742,-86.3511507316,21.1937408631,-23.3376979568,,5.7361918422,8.2855834757,,,,5732.7479955706,,,23.2848808034,-16.9610766622,-17.1317043815,-17.0861315855,,,,,,,,,,,-11.0516163522,24.5022377261,18.8568112488,,,,,,,,,,266.1796452911,,,,,,,,0.0,,,61.9180126101,690.9719993473,,6.8401665081,,3.8802033765,122.2736532667,20.7569292015,37.1829571913,46.4753900642,5.4033149735,20.7569292015,43.2423727783,11.4904983231,-5.128120297,24.5022377261,18.8568112488,5.3744626899,,,,508.1888503601,,43.1441030381,,,标准无保留意见,,0
62,600600.SH,600600,青岛啤酒,10002658,通用,2007-09-30 00:00:00,三季报,2007三季报,058001001,2007-10-24 00:00:00,2007-10-24 00:00:00,CNY,,951521153.0,103620415.0,,167803706,,,,,,,,,,,,,,,,2854810073.0,515921304.0,,,,5934375.0,,,0.0,,0.0,,,77996629.0,16602131.0,,,,,,,,,,,,,,4964712153.0,2743215,,,,6265000.0,,122816301.0,,,,,733545569.0,,,,,1655642253.0,,,,,,,,,,33971999.0,103420940.0,138055036,11047653.0,17441647.0,,502085753.0,1937570389.0,,,,4164068.0,,,1153291894.0,130000338.0,201770741.0,26379923.0,,,,80896.0,,,,,,,31895238.0,2047611129.0,320400439.0,,,,,,,,,,714538441.0,,,,,,,,1308219178.0,,,794875460.0,8308462,,134951323.0,,476721249.0,492252518.0,11238429226,4758232756,4801215098,6138932321.0,11238429226,5099496905.0,6480196470.0,298281807,2047611129.0,320400439.0,5636846568.0,,,6265000,,,991161693.0,,,,14.9834471443,-16.1546235252,,11.4061171708,,,,,,,,,,,,,,,,0.9069751528,108.0633876462,,,,113.5338592061,,,-100.0,,-100.0,,,133.9846527633,,,,,,,,,,,,,,,227.4479423161,-4.5182923716,,,,,,,,,,,-3.1308386579,,,,,19.0974826711,,,,,,,,,,-64.9003050126,219.4428537311,0.2226349555,61.2636913496,,,-17.1562005422,-6.5802705047,,,,-37.4438164057,,,-9.6550158762,-42.3114490003,-55.0635408597,-74.0772164737,,,,,,,,,,,,97.6985162771,52.475017105,,,,,,,,,,292.029784036,,,,,,,,0.0,,,23.4550756516,,,50.8871282321,,-20.4805351407,-1.4236297531,7.4749587003,16.161797424,6.5711193277,6.1825270101,7.4749587003,9.0731841652,1.8806350551,75.3322322291,95.6160294844,52.475017105,8.9155852057,,,,,,127.4476770152,,,,,0
